UnitID,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
204024,83,82,81,80,79,78,80,79,81,80,81,80,83,81,80,81,80,80
204158,,,,,,,,,,,,,,,,,,
169655,,,,,,,,,,,,,,,,,,
494728,,,,,,,,,,,,,,,,,,
182953,,,,,,,,,,,,,,,,,,
172422,,,,,,,,,,,,,,,,,,
170611,,,,,,,,,,,,,,,,,,
381370,,,,,,,,,,,,,,,,,,
169220,,,,,,,,,,,,,,,,,,
171100,82,82,81,80,79,78,77,79,78,79,77,77,77,75,74,74,74,71
171128,69,72,70,68,67,67,65,64,66,66,65,66,66,65,64,61,59,63
423412,,,,,,,,,,,,,,,,,,
171155,,,,,,,,,,,,,,,,,,
245953,36,29,23,33,37,43,44,38,28,34,23,11,17,32,20,36,27,38
151962,84,14,0,,100,100,,,,,,,,,,,,
418320,,,,,,,,,,,,,,,,,,
199458,46,39,24,26,22,42,40,40,60,61,27,32,37,57,32,33,39,56
431017,,,,,,,,,,,,,,,,,,
389860,,,,,,,,,,,,,,,,,,
181312,,,,,,,,,,,,,,,,,,
481225,100,67,50,75,0,25,,100,0,,,,,,,,,
239220,,,,,,,,,,,,,,,,,,
155520,44,48,43,42,51,55,54,50,55,50,44,51,57,55,49,51,53,44
482158,26,28,27,27,25,,24,22,24,,,,,,,,,
220996,,,,,,,,,,,,,,,,,,
220978,54,51,47,44,44,43,44,46,46,45,45,46,46,45,44,42,40,40
230959,91,94,93,91,95,93,94,94,94,94,93,91,92,93,91,94,94,90
119058,,,,,,,,,,,,,,,,,,
185536,,,,,,,,,,,,,,,,,,
166887,,,,,,,,,,,,,,,,,,
129756,,,,,,,,,,,,,,,,,,
487816,,,,,,,,,,,,,,,,,,
226806,,,,,,,,,,,,,,,,,5,
181330,45,44,40,44,49,46,43,48,49,47,44,52,48,55,54,61,40,42
218353,,,,,,,,,,,,,,,,,,
193186,,,,,,,,,,,,,,,,,,
157377,59,53,37,37,35,53,53,28,48,51,41,40,66,32,24,11,32,26
493831,,,,,,,,,,,,,,,,,,
383020,,,,,,,,,,,,,,,,,,
439020,,,,,,,,,,,,,,,,,,
178183,,,,,,,,,,,,,,,,,,
458265,,,,,,,,,,,,,,,,,,
437556,,,,,,,,,,,,,,,,,,
482097,,,,,,,,,,,,,,,,,,
469638,,,,,,,,,,,,,,,,,,
475459,,,,,,,,,,,,,,,,,,
178208,33,41,50,20,39,44,20,44,13,44,0,,,,,,,
457536,,,,,,,,,,,,,,,,,,
226833,47,44,45,42,45,41,44,45,44,40,34,26,30,31,30,29,32,32
143853,,,,,,,,,,,,,,,,,,
423643,,,,,,,,,,,,,,,,,,
480985,0,,,,,,,,,,,,,,,,,
418481,,,,,,,,,,,,,,,,,,
460534,,,,,,,,,,,,,,,,,,
460516,,,,,,,,,,,,,,,,,,
454555,,,,,,,,,,,,,,,,,,
449904,,,,,,,,,,,,,,,,,,
454546,,,,,,,,,,,,,,,,,,
440855,,,,,,,,,,,,,,,,,,
457077,,,,,,,,,,,,,,,,,,
489760,,,,,,,,,,,,,,,,,,
460525,,,,,,,,,,,,,,,,,,
448895,,,,,,,,,,,,,,,,,,
475325,,,,,,,,,,,,,,,,,,
482060,,,,,,,,,,,,,,,,,,
442657,,,,,,,,,,,,,,,,,,
437778,,,,,,,,,,,,,,,,,,
443669,,,,,,,,,,,,,,,,,,
112288,,,,,,,,,,,,,,,,,,
193201,,,,,,,,,,,,,,,,,,
461014,,,,,,,,,,,,,,,,,,
425986,,,,,,,,,,,,,,,,,,
101675,24,24,25,24,21,17,20,20,22,15,20,25,21,18,11,50,69,72
180373,,,,,,,,,,,,,,,,,,
461883,,30,0,33,50,0,,,,,,,,,,,,
451264,,,,,,,,,,,,,,,,,,
447379,,,,,,,,,,,,,,,,,,
445258,,,,,,20,0,75,80,,,,,,,,,
103963,,,,,,,,,,,,,,,,,,
460826,,,,,,,,,,,,,,,,,,
213534,,,,,,,,,,,,,,,,,,
441025,,,,,,,,,,,,,,,,,,
443650,,,,,,,,,,,,,,,,,,
496292,,,,,,,,,,,,,,,,,,
458441,,,,,,,,,,,,,,,,,,
460835,,,,,,,,,,,,,,,,,,
491394,,,,,,,,,,,,,,,,,,
458405,,,,,,,,,,,,,,,,,,
460817,,,,,,,,,,,,,,,,,,
475060,,,,,,,,,,,,,,,,,,
456579,,,,,,,,,,,,,,,,,,
438221,,,,,,,,,,,,,,,,,,
367112,,,,,,,,,,,,,,,,,,
428143,,,,,,,,,,,,,,,,,,
245962,,,,,,,,50,,,,,,,,,,
456205,,,,,,,,,,,,,,,,,,
456931,,,,,,,,,,,,,,,,,,
228219,,,,,,,,,,,,,,,,,,
460172,,,,,,,,,,,,,,,,,,
198978,19,23,27,100,0,0,100,50,100,0,,,17,38,0,0,,
214041,57,56,57,60,62,61,62,64,61,65,65,61,61,62,67,63,62,60
486901,70,65,63,70,64,63,63,,,,,,,,,,,
147244,55,53,59,58,61,60,60,61,60,55,65,59,63,63,67,68,62,61
118888,62,65,55,72,68,66,65,69,62,63,57,61,62,61,57,68,68,65
175980,62,68,72,64,67,72,66,64,63,72,66,68,66,68,69,65,71,69
239248,,,,,,,,,,,,,,,,,,
449861,,,,,,,,,,,,,,,,,,
239309,53,51,59,50,53,60,55,54,63,55,57,56,57,50,42,45,47,49
239318,66,70,65,74,67,64,64,56,56,56,57,61,55,55,52,55,55,52
483887,,,,,,,,,,,,,,,,,,
178217,,,,,,,,,,,,,,,,,,
368647,,,,,,,,,,,,,,,,,,
484844,81,,,,,,,,,,,,,,,,,
486202,,,,,,,,,,,,,,,,,,
174127,66,63,64,64,59,65,60,64,60,61,70,72,73,59,52,73,71,71
174136,,,,,,,,,,,,,,,,,,
174190,,,,,,,,,,,,,,,,,,
175263,,,,,,,,,,,,,,,,,,
428453,,,,,,,,,,,,,,,,,,
173559,,,,,,,,,,,,,,,,,,
174358,57,55,53,49,46,41,43,42,46,46,45,42,43,40,45,42,42,41
173920,51,50,49,49,47,50,48,50,49,52,50,49,51,51,50,48,49,48
173638,,,,,,,,,,,,,,,,,,
200253,46,55,45,46,37,43,43,40,37,33,34,39,34,30,31,27,29,32
118912,,,,,,,,,,,,,,,,,,
193247,10,11,14,2,9,8,9,7,10,15,6,6,77,100,75,57,44,63
214069,71,74,68,69,76,74,72,71,69,68,64,67,73,67,70,66,72,73
211130,,,,,,,,,,,,,,,,,,
488299,,,,,,,,,,,,,,,,,,
118930,,,,,,,,,,,,,,,,,,
176053,63,65,57,53,59,59,54,54,53,62,51,55,52,59,62,62,63,67
247737,,,,,,,,,,,,,,,,,,
176008,,,,,,,,,,,,,,,,,,
176071,,,,,,,,,,,,,,,,,,
455105,,,,,,,,,,,,,,,,,,
176080,60,64,61,58,58,60,60,60,61,58,60,58,61,60,58,58,56,58
176035,45,47,40,47,44,47,49,41,39,39,39,39,41,42,36,43,44,37
176044,27,27,32,29,30,31,22,30,26,22,24,27,35,29,36,35,40,40
178244,41,33,44,37,39,37,37,44,43,38,28,36,45,40,41,42,54,55
178077,,,,,,,,,,,,,,,,,,
440226,,,,,,,,,,,,,,,,,,
178341,36,33,33,33,33,30,30,36,36,33,33,34,32,31,33,35,32,30
179566,59,58,56,54,55,55,52,55,53,55,55,54,55,53,55,52,50,51
179344,,,,,,,,,,,,,,,,,,
178411,63,67,66,63,64,64,65,63,63,65,67,66,63,61,61,63,64,64
178369,24,23,21,23,29,26,29,27,25,25,26,32,33,32,25,24,23,19
178387,37,36,36,33,29,30,29,35,33,30,27,29,27,27,30,26,30,35
129774,42,59,40,43,41,45,40,45,39,43,47,41,24,20,9,46,0,
198987,,,,,,,,,,,,,,,,,,
175281,,,,,,,,,,,,,,,,,,
219189,,,,,,,,,,,,,,,,,,
199005,,,,,,,,,,,,,,,,,,
413972,,,,,,,,,,,,,,,,,,
476902,,,,,,,,,,,,,,,,,,
493761,,,,,,,,,,,,,,,,,,
485582,,,,,,,,,,,,,,,,,,
178448,,,,,,,,,,,,,,,,,,
490249,,,,,,,,,,,,,,,,,,
174321,,,,,,,,,,,,,,,,,,
118958,,,,,,,,,,,,,,,,,,
371928,,,,,,,,,,,,,,,,,,
193265,,,,,,,,,,,,,,,,,,
118976,,,,,,,,,,,,,,,,,,
105206,,,,,,,,,,,,,,,,,,
193283,,,,,,,,,,,,,,,,,,
118994,,,,,,,,,,,,,,,,,,
204121,,,,,,,,,,,,,,,,,,
250902,,,,,,,,,,,,,,,,,,
193292,70,72,74,75,72,74,71,70,66,62,63,62,64,59,62,59,61,61
147341,55,58,62,57,58,56,58,56,58,58,57,55,64,67,60,72,64,59
185572,69,74,73,69,70,70,67,67,61,64,66,60,61,59,60,56,55,55
237561,,,,,,,,,,,,,,,,,,
451459,,,,,,,,,,,,,,,,,,
193308,72,77,71,73,74,71,68,71,71,65,69,72,74,82,65,84,70,
193326,,,,,,,,,,,,,,,,,,
171225,,,,,,,,,,,,,,,,,,
457749,,,,,,,,,,,,,,,,,,
493655,,,,,,,,,,,,,,,,,,
262165,,67,50,,,,50,100,,20,,,,,,,,
180461,54,59,56,57,54,53,52,50,49,49,51,47,48,48,48,50,46,47
180179,25,26,24,28,28,23,24,24,27,33,33,30,26,24,29,28,22,24
180522,35,35,27,31,29,22,25,21,29,23,19,29,30,29,22,30,30,28
180416,57,56,52,51,42,45,36,43,48,48,41,51,42,37,41,38,42,40
171234,,,,,,,,,,,,,,,,,,
185590,67,68,67,71,65,65,66,64,63,63,62,62,62,62,61,59,58,57
193380,,,,,,,,,,,,,,,,,,
119067,,,,,,,,,,,,,,,,,,
127954,,,,,,,,,,,,,,,,,,
163408,,,,,,,,,,,,,,,,,,
163426,,,,,,,,,,,,,,,,,,
199023,,,,,,,,,,,,,,,,,,
214111,,,,,,,,,,,,,,,,,,
199032,28,34,34,43,32,36,46,33,39,42,35,26,31,31,33,43,36,45
166911,63,64,58,55,57,56,50,53,60,54,49,34,48,40,47,54,53,54
433040,,,,,,,,,,,,,,,,,,
147369,53,63,66,57,61,58,69,86,84,62,67,62,72,,,,,
444662,,,,,,,,,,,,,,,,,,
214148,57,55,72,59,57,55,68,58,58,55,57,52,56,68,62,65,72,61
248606,,,,,,,,,,,,,,,,,,
119137,,,,,,,,,,,,,,,,,,
239372,,,,,,,,,,,,,,,,,,
147378,,,,,,,,,,,,,,,,,,
214157,68,69,69,68,63,69,69,69,74,74,76,71,75,76,75,70,71,66
483470,,,,,,,,,,,,,,,,,,
157386,45,43,46,45,42,46,40,46,45,43,40,34,40,39,41,43,42,38
140553,47,56,54,54,55,50,51,53,54,55,55,57,60,67,60,54,61,50
140562,,,,,,,,,,,,,,,,,,
460394,,,,,,,,,,,,,,,,,,
127617,,,,,,,,,,,,,,,,,,
163453,44,46,43,39,38,32,30,32,34,29,28,32,32,32,38,40,42,39
237570,,,,,,,,,,,,,,,,,,
154004,54,60,62,51,56,54,55,54,58,59,57,50,47,44,50,42,57,52
218399,25,26,25,31,21,22,34,31,26,31,33,25,30,31,38,29,40,39
365763,,,,,,,,,,,,,,,,,,
147396,,,,,,,,,,,,,,,,,,
147411,,,,,,,,,,,,,,,,,,
496478,,,,,,,,,,,,,,,,,,
221096,,,,,,,,,,,,,,,,,,
414124,,,,,,,,,,,,,,,,,,
479062,,,,,,,,,,,,,,,,,,
169275,,,,,,,,,,,,,,,,,,
214166,49,40,49,39,33,31,39,42,29,33,36,37,32,34,41,42,61,71
209241,54,50,50,60,33,60,44,83,47,100,60,0,50,0,90,36,22,56
204176,81,80,74,67,73,73,72,64,56,72,66,73,50,69,52,33,63,42
166939,85,84,83,83,86,84,85,80,82,81,85,82,83,82,81,83,80,78
219198,61,53,56,51,58,45,46,54,52,51,51,56,41,54,47,47,43,48
239390,51,51,65,51,39,43,43,49,41,35,46,37,40,37,40,44,50,51
154013,60,57,64,71,58,58,65,72,73,54,60,62,65,61,58,61,61,66
204200,53,55,45,53,61,52,50,53,57,58,59,56,55,52,51,61,69,70
193353,62,60,63,57,54,54,59,59,52,56,55,53,51,53,57,49,59,52
119173,62,63,63,63,70,65,66,66,66,61,47,62,67,59,46,66,55,58
163462,61,63,69,64,63,71,69,64,66,67,76,73,73,62,66,68,68,65
204194,59,62,68,58,63,57,58,57,60,54,57,60,51,56,49,52,48,55
166957,,,,,,,,,,,,,,,,,,
232788,,,,,,,,,,,,,,,,,,
237598,,,,,,,,,,,,,,,,,,
448275,,,,,,,,,,,,,,,,,,
448248,,,,,,,,,,,,,,,,,,
444954,,,,,,,,,,,,,,,,,,
436100,,,,,,,,,,,,,,,,,,
142416,,,,,,,,,,,,,,,,,,
376631,,,,,,,,,,,,,,,,,,
249061,,,,,,,,,,,,,,,,,,
209250,,,,,,,,,,,,,,,,,,
119164,,,,,,,,,,,,,,,,,,
119216,,,,,,,,,,,,,,,,,,
382258,,,,,,,,,,,,,,,,,,
118198,,,,,,,,,,,,,,,,,,
214175,82,81,84,82,86,83,85,86,86,87,86,86,85,86,83,86,85,82
209287,55,50,55,63,32,48,55,54,47,45,42,38,39,33,43,46,43,46
207236,,,,,,,,,,,,,,,,,,
157401,56,53,55,56,49,49,48,52,53,54,52,54,50,49,51,56,57,57
119270,58,44,37,27,80,7,63,57,43,19,67,50,0,33,100,25,2,
171304,,,,,,,,,,,,,,,,,,
204264,51,56,53,51,48,54,52,53,48,50,54,52,55,53,61,63,64,61
490337,,,,,,,,,,,,,,,,,,
439747,,,,,,,,,,,,,,,,,,
457606,,,,,,,,,,,,,,,,,,
451228,,,,,,,,,,,,,,,,,,
451477,,,,,,,,,,,,,,,,,,
480037,,,,,,,,,,,,,,,,,,
406486,,,,,,,,,,,,,,,,,,
434432,,,,,,,,,,,,,,,,,,
491589,,,,,,,,,,,,,,,,,,
119331,,,,,,,,,,,,,,,,,,
127653,34,32,35,42,31,37,33,39,41,27,35,56,46,38,50,35,29,100
442611,,,,,,,,,,,,,,,,,,
199087,,,,,,,,,,,,,,,,,,
239424,,,,,,,,,,,,,,,,,,
183141,,,,,,,,,,,,,,,,,,
490115,,,,,,,,,,,,,,,,,,
221184,,,,,,,,,,,,,,,,,,
193478,,,,,,,,,,,,,,,,,,
142489,,,,,,,,,,,,,,,,,,
440749,,0,0,,0,100,0,25,0,25,,0,50,0,0,,25,0
482325,,0,,,,,,,,,,,,,,,,
494269,,,,,,,,,,,,,,,,,,
219204,13,0,27,13,8,0,12,7,12,24,22,35,23,32,16,6,25,26
165635,,,,,,,,,,,,,,,,,,
378956,,,,,,,,,,,,,,,,,,
204334,,,,,,,,,,,,,,,,,,
454847,,,,,,,,,,,,,,,,,,
455868,,,,,,,,,,,,,,,,,,
371964,,,,,,,,,,,,,,,,,,
457767,,,,,,,,,,,,,,,,,,
131830,,,,,,,,,,,,,,,,,,
119553,,,,,,,,,,,,,,,,,,
496618,,,,,,,,,,,,,,,,,,
148955,,,,,,,,,,,,,,,,,,
147536,34,22,22,22,50,30,,25,43,44,26,20,15,9,12,11,31,30
461023,9,10,35,23,14,33,,0,,,,,,,,,,
106980,,,,,,,,,,,,,,,,,,
488280,,,,,,,,,,,,,,,,,,
490018,,,,,,,,,,,,,,,,,,
447759,,,,,,,,,,,,,,,,,,
375106,,,,,,,,,,,,,,,,,,
367334,,,,,,,,,,,,,,,,,,
119605,43,43,28,34,37,42,30,46,38,44,57,0,35,23,0,58,47,71
147590,,,,,,,,,,,,,,,,,,
209296,,,,,,,,,,,,,,,,,,
488110,,,,,,,,,,,,,,,,,,
129729,,,,,,,,,,,,,,,,,,
187596,24,13,25,0,9,,,,,,,,,,,,,
119678,,,,,,,,,,,,,,,,,,
227146,,,,,,,,,,,,,,,,,,
127714,0,100,0,0,100,0,40,17,25,0,50,0,29,17,15,56,35,60
178518,,,,,,,,,,,,,,,,,,
193584,73,71,71,66,67,69,73,76,68,73,74,72,72,72,77,72,73,74
181765,,,,,,,,,,,,,,,,,,
181419,,,,,,,,,,,,,,,,,,
181297,73,63,60,57,64,60,75,49,68,67,79,75,71,72,78,58,73,48
181446,66,63,65,63,65,70,62,69,68,65,64,65,66,65,70,70,69,63
483513,,,,,,,,,,,,,,,,,,
193609,,,,,,,,,,,,,,,,,,
178527,,,,,,,,,,,,,,,,,,
155566,,,,,,,,,,,,,,,,,,
163532,35,50,48,49,49,52,49,39,31,43,53,37,63,40,75,28,64,71
483258,,,,,,,,,,,,,,,,,,
214272,49,51,52,47,57,54,50,55,50,51,55,52,45,52,55,51,56,57
445692,54,66,54,62,59,54,56,62,54,48,57,0,,,,,,
414939,,,,,,,,,,,,,,,,,,
441900,29,23,21,19,16,15,14,14,14,16,22,17,9,13,,,,
182519,,,,,,,,,,,,,,,,,,
449685,,,,,,,,,,,,,,,,,,
101277,,,,,,,,,,,,,,,,,,
485591,,,,,,,,,,,,,,,,,,
185758,,,,,,,,,,,,,,,,,,
214290,,,,,,,,,,,,,,,,,,
262129,66,64,64,60,65,63,71,69,66,69,68,68,60,63,56,,,
437723,,,,,,,,,,,,,,,,,,
439774,,,,,,,,,,,,,,,,,,
419280,,,,,,,,,,,,,,,,,,
182980,22,23,32,29,42,36,34,36,40,43,38,39,43,46,45,45,50,52
167093,,,,,,,,,,,,,,,,,,
230977,,72,44,63,18,42,40,75,26,,,,84,75,78,70,67,62
373678,,,,,,,,,,,,,,,,,,
217305,,,,,,,,,,,,,,,,,,
167215,,,,,,,,,,,,,,,,,,
182999,,,,,,,,,,,,,,,,,,
129932,,,,,,,,,,,,,,,,,,
480903,,,,,,,,,,,,,,,,,,
468963,,,,,,,,,,,,,,,,,,
217323,,,,,,,,,,,,,,,,,,
183035,,,,,,,,,,,,,,,,,,
208725,33,25,48,21,14,32,22,22,30,21,20,57,38,26,58,33,45,58
185129,39,36,41,39,33,31,29,32,32,34,39,37,38,34,31,32,38,37
185828,74,70,67,65,64,61,61,59,58,54,54,55,55,55,51,54,54,53
187897,27,29,22,21,22,22,18,17,18,16,21,19,19,21,24,20,21,24
187967,55,54,50,56,47,49,49,45,44,47,46,48,46,48,43,54,44,38
187903,,,,,,,,,,,,,,,,,,
187912,,,,,,,,,,,,,,,,,,
187994,,,,,,,,,,,,,,,,,,
187620,,,,,,,,,,,,,,,,,,
188021,,,,,,,,,,,,,,,,,,
188030,50,51,48,47,46,45,43,46,43,44,46,45,45,43,45,37,42,43
159948,59,9,29,39,,59,2,19,11,14,18,19,35,32,34,,,0
434469,,,,,,,,,,,,,,,,,,
447582,,,,,,,,,,,,,,,,,,
232867,,,,,,,,,,,,,,,,,,
440396,52,65,54,58,64,55,61,58,63,11,78,3,73,69,,,,
107442,,,,,,,,,,,,,,,,,,
366368,,,,,,,,,,,,,,,,,,
440262,,,,,,,,,,,,,,,,,,
418126,,,,,,,,,,,,,,,,,,
194073,,,,,,,,,,,,,,,,,,
439783,,,,,,,,,,,,,,,,,,
421841,,,,,,,,,,,,,,,,,,
461148,58,33,60,61,69,100,,,,,,,,,,,,
481243,,,,,,,,,,,,,,,,,,
431071,,,,,,,,,,,,,,,,,,
194091,56,50,54,51,50,44,46,45,47,46,48,48,49,46,42,45,46,46
193821,,,,,,,,,,,,,,,,,,
457800,,,,,,,,,,,,,,,,,,
193830,,,,,,,,,,,,,,,,,,
193858,,,,,,,,,,,,,,,,,,
475404,,,,,,,,,,,,,,,,,,
194116,100,80,78,71,75,83,33,100,60,75,86,50,100,58,100,82,23,79
493798,,,,,,,,,,,,,,,,,,
193894,,,,,,,,,,,,,,,,,,
193900,87,88,85,85,84,85,84,82,84,85,86,86,85,84,84,84,83,80
218414,54,52,54,51,52,44,39,41,45,40,35,48,43,40,44,51,51,49
119845,,,,,,,,,,,,,,,,,,
155335,61,47,52,53,53,50,46,45,50,43,27,29,43,41,40,43,44,40
119775,54,40,43,38,39,32,33,40,35,32,73,43,0,0,44,33,18,0
496803,,,,,,,,,,,,,,,,,,
183099,,,,,,,,,,,,,,,,,,
193946,,,,,,,,,,,,,,,,,,
193973,70,77,73,70,68,67,63,64,65,67,65,68,65,64,63,63,63,58
159966,49,44,48,44,46,47,44,41,42,39,38,33,35,34,30,26,26,27
167260,58,55,59,55,51,41,44,48,47,50,43,42,53,38,47,47,47,41
239442,,,,,,,,,,,,,,,,,,
444787,,,,,,,,,,,,,,,,,,
492421,,,,,,,,,,,,,,,,,,
460464,,,,,,,,,,,,,,,,,,
232937,37,40,36,35,39,37,33,34,37,36,33,34,32,32,31,30,29,27
174428,,,,,,,,,,,,,,,,,,
119951,,,,,,,,,,,,,,,,,,
162371,,,,,,,,,,,,,,,,,,
461795,29,53,45,45,48,100,,,,,,,,,,,,
107460,,,,,,,,,,,,,,,,,,
167297,,,,,,,,,,,,,,,,,,
199102,53,52,51,53,43,43,44,48,43,43,41,38,37,38,41,38,40,43
199157,51,52,49,46,44,43,42,47,40,43,38,38,44,48,48,49,45,51
199193,85,85,83,81,79,78,76,76,74,71,72,73,73,72,70,70,71,67
199209,40,31,41,29,31,21,23,35,33,24,22,18,22,61,28,35,40,31
147660,64,66,69,68,69,69,67,63,64,68,64,68,65,63,66,59,63,62
418889,,,,,,,,,,,,,,,,,,
155593,,,,,,,,,,,,,,,,,,
171395,,,,,,,,,,,,,,,,,,
179715,,,,,,,,,,,,,,,,,,
204422,,,,,,,,,,,,,,,,,,
224110,,,,,,,,,,,,,,,,,,
174437,59,52,50,52,38,48,44,43,44,46,40,40,46,37,46,29,44,43
194028,,,,,,,,,,,,,,,,,,
200305,,,,,,,,,,,,,,,,,,
200332,65,62,60,58,58,55,54,56,53,53,54,51,52,49,47,51,55,52
136145,,,,,,,,,,,,,,,,,,
447892,,,,,,,,,,,,,,,,,,
132675,,,,,,,,,,,,,,,,,,
140678,,,,,,,,,,,,,,,,,,
218441,57,51,59,54,51,57,55,50,55,54,46,47,52,49,45,37,46,37
174376,,,,,,,,,,,,,,,,,,
142443,,,,,,,,,,,,,,,,,,
154059,,,,,,,,,,,,,,,,,,
120023,,,,,,,,,,,,,,,,,,
147679,61,59,62,60,59,53,52,53,56,56,52,58,49,55,53,54,57,54
236072,,,,,,,,,,,,,,,,,,
167312,,,,,,,,,,,,,,,,,,
484367,,,,,,,,,,,,,,,,,,
372028,,,,,,,,,,,,,,,,,,
484376,,,,,,,,,,,,,,,,,,
120069,,,,,,,,,,,,,,,,,,
445364,,,,,,,,,,,,,,,,,,
494746,,,,,,,,,,,,,,,,,,
120087,,,,,,,,,,,,,,,,,,
120078,,,,,,,,,,,,,,,,,,
214379,,,,,,,,,,,,,,,,,,
239460,,,,,,,,,,,,,,,,,,
444130,,,,,,0,0,,,,,,,,,,100,
449719,,,,,,,,,,,,,,,,,,
101897,,,,,,,,,,,,,,,,,,
193751,,,,,,,,,,,,,,,,,,
181491,,,,,,,,,,,,,,,,,,
154110,,,,,,,,,,,,,,,,,,
488730,,,,,,,,,,,,,,,,,,
176169,,,,,,,,,,,,,,,,,,
204477,,,,,,,,,,,,,,,,,,
221908,,,,,,,,,,,,,,,,,,
461962,,,,,,,,,,,,,,,,,,
461087,,,,,,,,,,,,,,,,,,
227225,,,,,,,,,,,,,,,,,,
239488,,,,,,,,,,,,,,,,,,
147776,21,23,21,21,23,24,22,22,20,21,23,20,20,18,19,18,17,15
127732,,,,,,,,,,,,,,,,,,
207290,,,,,,,,,,,,,,,,,,
439817,,,,,,,,,,,,,,,,,,
207263,39,36,33,35,32,27,26,31,30,30,26,28,30,30,31,33,32,30
217837,,,,,,,,,,,,,,,,,,
167358,91,90,89,88,87,86,84,82,83,79,77,77,75,70,66,65,61,60
482705,,,,,,,,,,,,,,,,,,
105330,59,57,57,52,55,53,52,52,49,49,52,49,50,53,48,47,48,50
147697,,,,,,,,,,,,,,,,,,
418223,,,,,,,,,,,,,,,,,,
167376,,,,,,,,,,,,,,,,,,
147703,51,48,49,46,45,47,50,50,51,54,56,56,48,51,52,48,53,51
204431,,,,,,,,,,,,,,,,,,
157447,50,48,48,44,39,38,40,36,38,37,37,34,32,32,32,40,41,40
161484,,,,,,,,,,,,,,,,,,
171456,53,50,53,50,50,47,49,49,48,45,48,45,45,48,48,47,47,45
188058,20,20,17,11,14,18,4,0,0,0,100,,,,,,,
207281,,,,,,,,,,,,,,,,,,
494959,,,,,,,,,,,,,,,,,,
219259,56,48,52,50,50,50,48,46,53,46,42,46,45,53,46,44,43,47
490744,,,,,,,,,,,,,,,,,,
418588,,,,,,,,,,,,,,,,,,
230913,36,43,40,39,38,35,34,35,37,31,30,29,29,30,35,36,37,36
232946,,,,,,,,,,,,,,,,,,
461412,,,,,,,,,,,,,,,,,,
240666,,,,,,,,,,,,,,,,,,
239512,58,56,54,54,64,50,58,46,58,54,48,54,60,57,54,47,46,45
174473,,,,,,,,,,,,,,,,,,
105349,,,,,,,,,,,,,,,,,,
217606,53,43,42,36,42,61,17,27,40,55,68,46,100,61,48,33,34,34
160667,,,,,,,,,,,,,,,,,,
443030,,,,,,,,,,,,,,,,,,
367459,,,,,,,,,,,,,,,,,,
445948,,,,,,,,,,,,,,,,,,
240657,,,,,,,,,,,,,,,,,,
377546,38,40,52,39,67,63,56,72,28,74,67,84,0,65,70,65,64,68
209083,,,,,,,,,,,,,,,,,,
209205,,,,,,,,,,,,,,,,,,
468246,,,,,,,,,,,,,,,,,,
441168,,,,,,,,,,,,,,,,,,
484950,,,,,,,,,,,,,,,,,,
468255,,,,,,,,,,,,,,,,,,
369686,,,,,,,,,,,,,,,,,,
136233,,,,,,,,,,,,,,,,,,
434362,,,,,,,,,,,,,,,,,,
380377,26,10,10,0,0,86,43,,0,,,,,,,,,
154129,,,,,,,,,,,,,,,,,,
155618,,,,,,,,,,,,,,,,,,
160010,,,,,,,,,,,,,,,,,,
176178,,,,,,,,,,,,,,,,,,
178624,51,53,51,47,49,49,47,49,48,52,49,50,52,51,52,56,54,55
142461,62,62,61,59,56,49,49,52,49,55,52,54,54,49,52,50,46,49
458140,,,,,,,,,,,,,,,,,,
204440,,,,,,,,,,,,,,,,,,
173115,,,,,,,,,,,,,,,,,,
107488,,,,,,,,,,,,,,,,,,
366623,,,,,,,,,,,,,,,,,,
236133,57,61,57,54,58,53,50,52,43,48,50,55,50,54,44,45,41,38
487603,40,,,,,,,,,,,,,,,,,
420398,,,,,,,,,,,,,,,,,,
101736,,,,,,,,,,,,,,,,,,
154101,71,69,68,69,68,64,67,63,63,63,66,66,60,60,61,64,59,57
260992,,,,,,,,,,,,,,,,,,
130040,,,,,,,,,,,,,,,,,,
174507,,,50,,,,,0,,,,,,,,,,
171483,75,58,,,,,,,,,,,,,,,,
207306,30,26,31,30,28,26,20,34,31,31,37,31,31,34,31,28,31,27
160038,44,48,45,45,37,32,39,38,38,36,37,35,36,35,38,33,30,31
168573,,,,,,,,,,,,,,,,,,
147767,95,95,94,95,94,94,93,93,94,93,94,94,95,94,93,93,93,92
240198,,,,,,,,,,,,,,,,,,
171492,62,58,54,49,55,57,57,56,53,54,53,50,54,46,50,52,50,48
130004,,,,,,,,,,,,,,,,,,
230995,62,57,61,62,61,58,56,58,57,53,55,53,54,51,48,52,45,52
368452,78,78,48,51,28,45,40,43,53,71,78,,,0,,,,
204468,38,43,37,41,37,35,39,36,39,36,47,43,51,56,51,27,46,47
120184,54,48,51,51,48,50,42,53,48,47,51,48,58,54,58,50,53,53
163578,59,49,63,53,43,50,54,58,53,48,48,64,67,62,63,62,61,67
409032,,,,,,,,,,,,,,,,,,
459426,,,,,,,,,,,,,,,,,,
136215,61,62,57,50,52,50,44,46,41,42,43,41,36,41,46,42,39,42
443207,,,,,,,,,,,,,,,,,,
200086,0,,,,50,,,,40,,,,,,,,,
158884,,,,,,,,,,,,,,,,,,
377272,,,,,,,,,,,,,,,,,,
377281,,,,,,,,,,,,,,,,,,
