UnitID,Control,State
217323,3,RI
183035,3,NH
208725,2,OR
185129,1,NJ
185828,1,NJ
187897,1,NM
187967,1,NM
187903,1,NM
187912,1,NM
187994,1,NM
187620,1,NM
188021,1,NM
188030,1,NM
159948,2,LA
434469,3,FL
447582,1,WV
232867,1,VA
440396,2,ID
107442,3,AR
366368,2,NY
440262,3,NY
418126,2,NY
194073,2,NY
439783,2,NY
421841,3,NY
461148,3,CA
481243,3,NY
431071,3,NY
194091,2,NY
193821,2,NY
457800,3,NY
193830,2,NY
193858,3,NY
475404,3,NY
194116,2,NY
493798,2,NY
193894,2,NY
193900,2,NY
218414,2,SC
119845,3,CA
155335,2,KS
119775,3,CA
496803,2,DC
183099,1,NH
193946,1,NY
193973,2,NY
159966,1,LA
167260,2,MA
239442,1,WI
444787,3,UT
492421,3,NC
460464,1,CA
232937,1,VA
174428,1,MN
119951,3,CA
162371,3,MD
461795,2,TX
107460,1,AR
167297,2,MA
199102,1,NC
199157,1,NC
199193,1,NC
199209,2,NC
147660,2,IL
418889,3,TN
155593,1,KS
171395,1,MI
179715,1,MO
204422,1,OH
224110,1,TX
174437,2,MN
194028,1,NY
200305,1,ND
200332,1,ND
136145,1,FL
447892,3,FL
132675,1,FL
140678,1,GA
218441,2,SC
174376,1,MN
142443,1,ID
154059,1,IA
120023,1,CA
147679,2,IL
236072,1,WA
167312,1,MA
484367,3,CA
372028,3,CA
484376,3,CA
120069,3,CA
445364,3,CA
494746,3,CA
120087,3,CA
120078,3,CA
214379,1,PA
239460,1,WI
444130,2,CA
449719,3,OH
101897,1,AL
193751,2,NY
181491,1,NE
154110,1,IA
488730,1,TX
176169,1,MS
204477,1,OH
221908,1,TN
461962,3,ME
461087,1,OK
227225,1,TX
239488,1,WI
147776,1,IL
127732,1,CO
207290,1,OK
439817,2,NY
207263,1,OK
217837,1,SC
167358,2,MA
482705,2,MA
105330,1,AZ
147697,2,IL
418223,1,OH
167376,1,MA
147703,1,IL
204431,3,OH
157447,1,KY
161484,1,ME
171456,1,MI
188058,1,NM
207281,1,OK
494959,2,PA
219259,1,SD
490744,3,AR
418588,1,PA
230913,1,VT
232946,1,VA
461412,3,VA
240666,1,WY
239512,2,WI
174473,1,MN
105349,1,AZ
217606,2,MA
160667,1,LA
443030,2,IL
367459,1,AR
445948,3,NV
240657,1,WY
377546,3,WA
209083,3,OR
209205,3,OR
468246,3,OR
441168,3,OR
484950,3,OR
468255,3,OR
369686,3,TX
136233,1,FL
434362,2,WA
380377,1,WA
154129,1,IA
155618,1,KS
160010,1,LA
176178,1,MS
178624,1,MO
142461,2,ID
458140,2,WA
204440,1,OH
173115,1,MN
107488,1,AR
366623,1,OK
236133,2,WA
487603,2,WA
420398,1,TX
101736,1,AL
154101,2,IA
260992,3,IL
130040,1,CT
174507,2,MN
171483,1,MI
207306,1,OK
160038,1,LA
168573,3,MI
147767,2,IL
240198,1,WI
171492,2,MI
130004,1,CT
230995,2,VT
368452,3,TN
204468,2,OH
120184,2,CA
163578,2,MD
409032,3,FL
459426,3,MN
136215,2,FL
443207,2,CA
200086,1,ND
158884,1,LA
377272,3,TX
377281,3,TX
447980,3,MI
194161,2,NY
203614,1,OH
231004,3,VT
174525,2,MN
149763,2,IL
495059,2,CA
152099,2,IN
171535,1,MI
171571,1,MI
147800,1,IL
101912,2,AL
204501,2,OH
227289,2,TX
120254,2,CA
227298,3,TX
185873,1,NJ
431716,1,NJ
420431,1,GA
227304,1,TX
147819,3,IL
230490,1,UT
366465,1,GA
219277,1,SD
227313,3,TX
381404,3,TX
478591,3,TX
227322,3,TX
248703,3,TX
460978,3,TX
480125,3,TX
484604,3,TX
497073,3,TX
140696,2,GA
493646,2,NY
497161,3,OH
203739,3,OH
203720,3,OH
201964,2,OH
204617,2,OH
483647,2,OH
418269,3,OH
453756,3,OH
410797,3,OH
453792,3,OH
204635,2,OH
204714,3,OH
204723,3,OH
204778,3,OH
405012,3,OH
204662,1,OH
204671,1,OH
204796,1,OH
204680,1,OH
204699,1,OH
204705,1,OH
204608,3,OH
204820,1,OH
204802,1,OH
204848,1,OH
204857,1,OH
204839,1,OH
204866,1,OH
237640,2,WV
204909,2,OH
120290,1,CA
194189,2,NY
433068,1,FL
207403,2,OK
207324,2,OK
207449,1,OK
207458,2,OK
207351,1,OK
207315,1,OK
207564,1,OK
207388,1,OK
207397,1,OK
469629,2,OK
206835,2,OK
232982,1,VA
155353,3,KS
455859,3,ID
171599,2,MI
147828,2,IL
145707,1,IL
187505,3,NM
236188,1,WA
461120,2,TN
439844,3,LA
455026,3,MD
444796,3,GA
194222,1,NY
440730,1,NY
460455,3,NY
457846,3,NY
159601,3,LA
207582,2,OK
120342,1,CA
194240,1,NY
135735,1,FL
136303,1,FL
138372,1,FL
138488,1,FL
417992,1,NY
218487,1,SC
423652,1,OR
369659,2,OR
209490,1,OR
209506,1,OR
209542,1,OR
440828,1,OR
444635,3,OH
153427,3,IA
441593,1,NY
214528,2,PA
407434,3,NY
427991,1,FL
127778,1,CO
120403,2,CA
194259,1,NY
155636,2,KS
428259,2,WI
454582,2,KS
155627,2,KS
105367,2,AZ
464226,2,AZ
204936,2,OH
107512,2,AR
227331,2,TX
204945,1,OH
247940,1,KY
455798,3,CT
120421,1,CA
178679,2,MO
107549,1,AR
177472,1,MO
185970,3,NJ
443216,3,NJ
391005,3,MI
194310,2,NY
407610,2,OR
422695,3,CA
414595,3,NY
378576,3,CA
442842,3,IL
236230,2,WA
209603,2,OR
455406,2,WA
120768,2,CA
457484,2,HI
120795,2,CA
120838,2,CA
120865,2,CA
209612,2,OR
115746,3,CA
130110,3,CT
140720,2,GA
447731,3,CA
447722,3,CA
449490,3,FL
136330,2,FL
136358,1,FL
154174,2,IA
246354,1,TX
120698,2,CA
120953,1,CA
120971,1,CA
365125,3,CA
199263,1,NC
475413,3,WI
227386,1,TX
364016,1,AZ
204963,3,OH
121628,2,CA
227401,1,TX
186016,3,NJ
483896,3,FL
484190,3,LA
178721,2,MO
243823,2,TX
147916,1,IL
235158,3,WA
121044,1,CA
136400,1,FL
186034,1,NJ
160117,3,LA
434283,3,TX
495916,2,CA
451927,2,VA
233019,1,VA
233037,1,VA
107789,3,AR
475486,3,TX
454926,3,GA
451565,3,TX
454652,3,AL
260929,3,ID
143376,3,IL
467872,3,SC
458274,3,IL
455284,3,OH
488989,3,TX
456065,3,OH
459286,3,CO
467863,3,SC
456074,3,OH
442240,3,CA
224156,3,TX
459301,3,DE
482176,3,CO
459231,3,CA
454607,3,GA
484093,3,MI
199689,3,NC
495369,3,FL
475547,3,FL
459198,3,CA
444486,3,NC
172680,3,MI
446288,3,MI
483337,3,SC
461591,3,HI
249238,3,TX
417008,3,AL
461917,3,IN
136109,3,FL
481508,3,NJ
488749,3,MD
248660,3,TN
462008,3,NV
156426,3,KY
106908,3,AR
448220,3,UT
483328,3,IL
156842,3,KY
486983,3,WI
456029,3,TN
484109,3,IN
451121,3,FL
449977,3,MI
459578,3,WI
177685,3,MO
459170,3,CA
220491,3,TN
495794,3,TN
488998,3,ID
457545,3,IL
129349,3,CT
476294,3,UT
445212,3,FL
476984,3,KS
454768,3,CA
459116,3,AZ
183202,3,NH
475556,3,NC
219125,3,SD
476841,3,NV
495350,3,CA
454944,3,ID
443641,3,RI
234924,3,WA
495411,3,UT
231280,3,VA
455761,3,CA
230214,3,UT
451714,3,TX
449968,3,CA
495077,3,CA
494454,3,CA
484011,3,NY
449986,3,CA
462071,3,WA
455080,3,MO
461421,3,MO
421610,3,UT
449959,3,FL
457323,3,CA
485032,3,OH
486567,3,OK
457493,3,ID
449995,3,VA
408066,3,KS
480930,3,VA
227429,2,TX
194392,2,NY
204990,2,OH
443225,3,NJ
154208,3,IA
495378,3,IA
443979,3,MN
439871,3,CA
369783,3,TX
176239,1,MS
495244,3,TX
214883,2,PA
221643,1,TN
490735,3,TX
459514,3,TX
236258,1,WA
214892,3,PA
186052,3,NJ
214944,3,PA
214971,2,PA
215053,2,PA
442356,2,PA
366252,1,PA
215008,3,PA
414911,1,PA
214582,2,PA
214661,1,PA
460914,3,AZ
449533,3,FL
136473,1,FL
418199,1,OH
219842,2,TN
121150,2,CA
121178,1,CA
236212,2,WA
181534,1,NE
491534,3,FL
199306,2,NC
209667,3,OR
209676,3,OR
208859,3,OR
209153,3,OR
209694,3,OR
209700,3,OR
215123,2,PA
483823,2,PA
107600,2,AR
107619,1,AR
189282,2,NY
414966,2,OK
488396,3,IL
105428,1,AZ
447698,3,AZ
381459,2,AZ
488147,3,FL
407513,1,OH
128151,1,CO
199324,1,NC
218520,1,SC
140818,2,GA
233116,1,VA
235237,1,WA
443492,1,WV
409537,1,OH
261773,1,MO
127820,1,CO
440794,2,NJ
105525,1,AZ
105543,3,NM
442967,3,NM
461689,3,CO
434140,3,CA
442134,3,CO
404912,3,CO
489812,3,MT
456038,3,AZ
486813,3,TX
460136,3,TX
445230,3,NV
260691,3,AZ
486822,3,AZ
449074,3,WA
494588,3,TX
492449,3,CA
368629,3,WA
105534,3,AZ
167455,2,MA
174570,1,MN
136491,1,FL
137087,1,FL
160199,3,LA
177302,3,MO
408163,3,NC
407522,1,OH
364627,1,OK
418913,3,TX
444811,3,PA
199333,1,NC
155681,1,KS
216782,3,PA
215381,2,PA
215390,2,PA
215415,2,PA
215424,2,PA
121257,2,CA
373216,3,IL
156310,3,KY
150853,3,IN
156754,3,KY
152150,3,IN
490878,3,CA
260813,3,CO
260789,3,CA
432384,3,CA
480204,3,CA
121275,3,CA
194499,3,NY
183080,1,NH
493576,3,PA
121309,2,CA
215442,2,PA
138868,2,GA
390905,1,OH
136516,1,FL
491473,1,DE
456481,2,FL
456490,2,FL
190451,2,NY
121345,2,CA
372082,1,CA
245980,3,OK
494010,3,MO
205027,2,OH
131405,2,DC
455813,2,DC
206905,1,OK
167464,2,MA
178828,1,MO
171775,3,MI
364636,1,OH
130174,3,CT
129002,3,CT
121363,1,CA
457925,2,OR
209746,1,OR
209807,1,OR
130183,3,CT
237701,1,WV
492315,1,CA
148007,1,IL
227526,1,TX
155715,1,KS
194578,2,NY
430582,3,FL
446455,2,PA
493691,3,OK
488369,3,PA
495262,3,OR
416458,3,CA
493488,3,FL
218539,2,SC
490045,2,CA
105589,2,AZ
219295,2,SD
486433,2,CA
481368,3,FL
163657,1,MD
491853,3,CA
186122,2,NJ
186131,2,NJ
148016,2,IL
420130,3,NJ
417840,3,PA
430403,3,NJ
493628,3,NJ
139506,3,GA
486105,3,PA
107655,3,AR
495138,3,NY
437750,3,CA
121433,3,CA
205054,3,OH
148098,3,IL
457466,3,GA
487083,3,MI
461944,3,MI
455770,2,CA
217402,2,RI
380438,3,UT
496283,3,ID
127884,1,CO
151102,1,IN
489779,1,IN
490805,1,IN
243780,1,IN
461713,3,AZ
419420,1,WV
376677,3,TN
199412,2,NC
439507,3,TX
167525,1,MA
148131,2,IL
130217,1,CT
130226,2,CT
167534,1,MA
384421,2,NJ
194657,2,NY
194693,2,NY
194666,2,NY
186186,2,NJ
194736,2,NY
405854,2,NY
484871,2,NY
205124,2,OH
194718,2,NJ
194763,2,NY
136659,1,FL
233277,1,VA
174604,1,MN
237491,1,WV
186201,1,NJ
438665,1,CA
207157,2,OK
233301,2,VA
199421,1,NC
486406,1,WV
233295,2,VA
227687,1,TX
178891,2,MO
363147,3,OH
407568,3,OH
363882,3,OH
205142,3,OH
233310,1,VA
186645,1,NJ
138309,3,FL
448673,3,IL
480657,3,KS
175014,3,MN
200013,3,ND
450571,3,WI
152275,3,IN
490531,3,LA
215585,1,PA
215594,2,PA
215619,2,PA
491844,1,MN
250993,1,OK
127909,1,CO
207069,1,OK
114637,3,CA
209922,2,OR
117052,1,CA
475653,3,IL
490230,2,GA
105659,3,AZ
490197,3,CA
231651,2,VA
488183,3,KY
487889,2,AZ
167598,2,MA
127918,2,CO
101994,1,AL
140872,2,GA
492209,2,CA
475033,2,NY
440271,2,LA
375416,2,OH
223463,2,TX
377111,2,TX
451857,2,TX
497000,2,TN
160524,2,LA
438869,2,AR
412599,2,TN
366535,2,AL
445249,2,TN
445203,2,TX
451866,2,LA
458104,3,UT
148256,1,IL
129428,2,CT
194824,2,NY
236382,1,WA
178989,3,MO
491701,3,ID
217420,1,RI
217493,2,RI
221351,2,TN
484127,3,CT
227757,2,TX
233338,1,VA
148292,1,IL
199449,1,NC
441104,2,TN
242413,3,LA
186283,2,NJ
136765,1,FL
175236,1,MN
496663,3,CA
136774,2,FL
476726,3,TX
121886,1,CA
105668,1,AZ
239628,2,WI
436304,1,LA
183114,1,NH
485704,3,AR
173063,1,MN
137713,1,FL
121901,1,CA
233408,2,VA
481191,1,CA
419235,3,GA
183211,2,NH
185466,3,NJ
221397,1,TN
364575,1,WV
233426,2,VA
199467,1,NC
165750,3,MA
167039,3,MA
168032,3,MA
373696,3,MA
186274,3,FL
383279,3,NJ
185767,3,NJ
136826,1,FL
215655,2,PA
163754,3,MD
105677,3,AZ
194958,2,NY
199476,1,NC
174738,1,MN
195003,2,NY
170967,2,MI
148380,1,IL
195049,2,NY
148405,2,IL
179043,2,MO
199485,1,NC
195058,1,NY
418083,1,NY
180595,2,MT
127945,3,CO
475495,3,UT
480790,3,CO
217518,2,RI
409616,2,RI
152309,3,IN
207661,1,OK
209940,1,OR
179052,1,MO
136950,2,FL
148487,2,IL
145558,2,IL
207670,1,OK
152318,2,IN
439899,2,OH
215682,2,PA
369446,3,IL
445735,2,NV
121992,3,CA
215691,2,PA
490832,3,OH
373085,3,IA
490841,3,MI
421513,3,KY
452081,3,OH
490814,3,MI
261685,3,MI
456515,3,MI
480550,3,KY
261676,3,MI
460127,3,MI
481906,3,WV
203234,3,OH
460093,3,MI
480523,3,OH
488952,3,OH
481890,3,KY
484349,3,IN
172015,3,MI
456506,3,IN
460109,3,IN
486707,3,AL
484358,3,TN
365833,3,MI
486716,3,TN
481863,3,IN
488961,3,IN
171988,3,MI
488970,3,MI
476230,3,WV
486752,3,IN
452072,3,MI
460118,3,OH
480532,3,OH
484330,3,KY
363013,3,MI
365824,3,MI
247409,3,MI
367158,3,MI
171997,3,MI
183877,1,NJ
184791,1,NJ
184205,1,NJ
184782,1,NJ
199494,1,NC
213932,3,PA
167631,1,MA
495396,3,NY
495165,3,NY
496052,3,FL
437857,3,IN
441876,3,VA
148511,2,IL
195128,2,NY
176318,2,MS
186371,1,NJ
186380,1,NJ
186399,1,NJ
449506,2,FL
122180,1,CA
490160,3,CA
172033,2,MI
239637,2,WI
130253,2,CT
122205,1,CA
447458,3,CA
476948,3,GA
485139,3,IL
476966,3,FL
446525,3,TN
459462,3,NY
459499,3,OR
441070,1,MI
172051,1,MI
154235,2,IA
183239,2,NH
149028,2,IL
199582,2,NC
216047,2,PA
174783,1,MN
227845,2,TX
195702,2,NY
152497,2,IN
186618,2,NJ
148575,2,IL
186423,2,NJ
215743,2,PA
195720,2,NY
167677,2,MA
137281,1,FL
174792,2,MN
160409,2,LA
161518,2,ME
215770,2,PA
137032,2,FL
179256,2,MO
179308,1,MO
179159,2,MO
236452,2,WA
152390,2,IN
123554,2,CA
174817,2,MN
152381,2,IN
152451,2,IN
486424,3,DC
231059,2,VT
239716,2,WI
175041,1,MN
179317,2,KS
186432,2,NJ
215798,2,PA
136701,2,FL
215813,2,PA
195580,2,NY
148627,2,IL
199607,2,NC
179195,3,MO
186469,1,NJ
167729,1,MA
237783,3,WV
155830,1,KS
417646,1,MO
163851,1,MD
180647,1,MT
459532,3,TX
485874,3,TX
476629,3,OH
491835,3,TX
497222,3,FL
121868,3,CA
456588,3,CA
456597,3,CA
115357,3,CA
121859,3,CA
492953,3,CA
230746,1,UT
214564,2,PA
217536,2,RI
227881,1,TX
195289,2,NY
102049,2,AL
199625,1,NC
122296,2,CA
227924,1,TX
491543,3,CA
428426,1,CA
123527,1,CA
112084,2,CA
122339,1,CA
122320,1,CA
493512,3,CA
122375,1,CA
122384,1,CA
122409,1,CA
122454,2,CA
120166,2,CA
122506,2,CA
486372,3,CA
454777,3,CA
122597,1,CA
486239,3,FL
227979,1,TX
122649,2,CA
122658,1,CA
495943,3,CA
122694,3,CA
448381,3,CA
495934,3,CA
262457,3,CA
422020,3,CA
468291,3,CA
456852,3,CA
481775,3,CA
495925,3,CA
447351,3,CA
442444,3,CA
495998,3,CA
448372,3,CA
495952,3,CA
495961,3,CA
475176,3,CA
122685,3,CA
122746,1,CA
122755,1,CA
122737,1,CA
188100,1,NM
122782,1,CA
199634,1,NC
486442,3,TN
383330,1,OH
481535,2,CA
219392,2,SD
493895,3,MD
461500,3,CA
481128,3,CA
121619,1,CA
122834,3,CA
122852,3,CA
122889,1,CA
122931,2,CA
137096,1,FL
188137,1,NM
122977,1,CA
123013,1,CA
399212,1,CA
195304,2,NY
406149,3,FL
148672,1,IL
140951,2,GA
140960,1,GA
140942,1,GA
123095,2,CA
195322,1,NY
404338,3,FL
131061,3,DE
377218,3,TX
480727,2,MI
392354,2,NY
143048,2,IL
197151,3,NY
172200,1,MI
228042,2,TX
406325,1,NY
215886,1,PA
407577,1,OH
105747,1,AZ
123165,2,CA
107831,3,AR
236513,1,WA
488448,3,WA
439914,2,WA
236577,2,WA
236595,2,WA
369695,3,TX
246406,3,TX
368540,3,TX
228088,3,TX
102058,2,AL
386153,2,NY
491817,2,NJ
207740,1,OK
137209,1,FL
232885,2,VA
475839,3,AZ
186584,2,NJ
215947,2,PA
483939,3,LA
155858,1,KS
195438,2,NY
215983,3,PA
481331,3,NY
391759,3,MI
123280,2,CA
123299,1,CA
121637,3,CA
199643,2,NC
439932,3,OK
148821,1,IL
205443,1,OH
412535,1,MA
412544,3,NY
451167,3,FL
480842,3,FL
493789,3,TN
496760,3,MI
102067,1,AL
233541,2,VA
237792,1,WV
481137,2,WI
461485,2,NC
137245,1,FL
218751,2,SC
480499,2,CA
216010,1,PA
186593,3,NJ
236610,1,WA
107840,2,AR
140988,2,GA
195474,2,NY
172264,2,MI
496733,3,NV
123341,1,CA
123350,3,CA
182458,2,NV
165060,2,MA
461759,2,KY
167783,2,MA
154350,2,IA
123457,2,CA
205470,1,OH
219374,1,SD
219240,2,SD
219408,1,SD
231068,2,VT
200466,1,ND
236638,1,WA
195526,2,NY
460932,3,MO
455381,3,UT
444857,3,UT
123509,1,CA
216038,1,PA
167835,2,MA
102076,1,AL
230597,1,UT
110778,3,CA
399911,2,CA
123563,1,CA
445957,3,IL
157711,1,KY
457943,1,PA
123572,1,CA
488077,3,AZ
481094,3,NY
107974,1,AR
123633,2,CA
218733,1,SC
417637,1,MO
173911,1,MN
123642,3,CA
220552,3,TN
488891,1,FL
219347,1,SD
219356,1,SD
493637,3,KY
366003,2,FL
443252,3,FL
137315,1,FL
482699,1,GA
141006,1,GA
216074,3,PA
216083,3,PA
434061,1,LA
105792,1,AZ
432144,1,CA
197850,1,NC
228158,1,TX
236656,1,WA
236504,1,WA
149365,1,IL
228185,3,TX
409315,1,TX
228194,2,TX
455974,3,TX
456922,3,TX
228200,3,TX
480073,3,TX
251312,3,SC
481720,3,NC
101116,3,AL
459259,3,VA
139579,3,GA
475121,3,GA
449898,3,FL
459268,3,VA
133465,3,FL
156338,1,KY
107637,1,AR
181640,1,NE
157739,1,KY
417734,2,MO
179557,1,MO
188003,1,NM
219426,1,SD
449807,3,TX
176336,2,MS
199759,2,NC
443261,3,SC
451352,3,NC
444866,3,SC
428170,3,FL
199722,1,NC
154378,1,IA
491923,3,SC
233602,2,NC
148937,1,IL
160612,1,LA
207847,1,OK
368911,1,GA
167871,1,MA
137564,2,FL
221661,2,TN
107983,1,AR
107992,1,AR
461856,3,CA
123952,2,CA
399869,3,CA
117575,2,CA
117672,2,CA
226903,3,TX
459967,3,TX
405076,3,TX
459985,3,TX
408385,3,TX
482015,3,TX
430245,3,TX
493992,3,TX
221670,2,TN
130493,1,CT
139986,1,GA
149222,1,IL
149231,1,IL
149240,1,IL
161545,1,ME
228246,2,TX
206862,2,OK
183026,2,NH
365198,1,OK
210146,1,OR
487162,1,GA
207786,3,OK
205966,1,OH
490063,3,CA
366553,3,FL
446552,3,FL
481322,3,TX
251260,1,AL
160621,1,LA
160630,1,LA
160649,1,LA
440916,1,LA
160533,1,LA
230603,1,UT
233611,2,VA
217776,2,SC
237817,1,WV
193122,1,NY
457624,1,MA
233082,2,VA
233639,1,VA
436261,3,CO
366605,3,NM
179326,2,MO
420246,2,AZ
382911,1,TX
442879,3,AZ
175078,1,MN
176354,1,MS
228282,3,TX
449816,1,UT
368364,1,OK
221485,1,TN
228316,1,TX
451556,3,TX
402776,3,NM
104188,2,AZ
233648,1,VA
239910,1,WI
228468,2,TX
228325,2,TX
494603,2,TX
228486,2,TX
207856,2,OK
123800,1,CA
155900,2,KS
188207,2,NM
199731,1,NC
154396,1,IA
143215,1,IL
188216,1,NM
123970,2,CA
172307,1,MI
207865,1,OK
210155,1,OR
228343,2,TX
232724,3,VA
160579,1,LA
445638,3,MA
445656,3,MA
445647,3,MA
161527,3,ME
157757,2,KY
413680,3,CA
489371,3,CA
207254,3,OK
126605,3,CO
218830,1,SC
218821,2,SC
172325,3,MI
141060,2,GA
148982,2,IL
236692,1,WA
236708,1,WA
148991,1,IL
172334,2,MI
102234,2,AL
167899,2,MA
475273,2,MA
167905,1,MA
496654,3,CA
195155,2,NY
195164,2,NY
175005,2,MN
262031,1,MO
172291,1,MI
174756,1,MN
186405,2,NJ
183248,2,NH
195216,2,NY
442426,3,MO
179511,3,MO
154262,2,IA
216162,2,PA
174844,2,MN
189811,3,NY
195784,3,NY
137078,1,FL
227854,1,TX
199698,2,NC
148876,2,IL
195173,2,NY
137272,2,FL
163976,2,MD
245652,2,NM
148593,2,IL
195809,2,NY
195191,2,NY
195544,2,NY
495226,2,MO
163912,1,MD
228149,2,TX
192961,2,NY
195243,2,NY
137476,2,FL
491792,3,CO
407151,3,LA
446561,3,CA
483814,3,VA
243744,2,CA
199740,1,NC
205841,1,OH
123916,2,CA
462053,3,IL
123925,1,CA
239877,3,WI
135391,1,FL
179539,1,MO
177977,1,MO
196176,1,NY
233666,3,VA
448600,3,OH
205887,3,OH
494852,3,IL
444529,3,CA
228431,1,TX
179548,2,MO
155937,2,KS
231095,2,VT
137546,2,FL
146807,3,IL
186867,2,NJ
230621,2,UT
438151,2,UT
460899,2,ID
178767,3,MO
164173,2,MD
160597,3,LA
219453,3,SD
102270,2,AL
186876,1,NJ
448619,3,CT
413778,3,CT
130509,3,CT
366340,1,MT
167996,2,MA
196097,1,NY
434496,3,SC
491066,3,TX
417275,1,CT
438498,3,VA
450377,3,AL
458885,3,AR
450298,3,DE
131803,3,DC
449038,3,FL
458919,3,GA
459994,3,DC
430184,3,MD
458955,3,MS
453215,3,NJ
453163,3,NC
443784,3,PA
458964,3,SC
443766,3,TN
458973,3,TX
233684,3,VA
456621,3,WV
455725,3,AZ
485476,3,WA
485856,2,PA
430564,3,NY
236744,3,WA
366395,1,NY
168005,2,MA
228501,1,TX
195988,1,NY
157793,3,KY
447953,2,CA
175120,2,MN
181543,2,NE
400080,3,CA
459550,3,WA
457420,3,FL
457572,3,IN
177603,3,MO
457439,3,FL
462017,3,IN
156967,3,KY
457916,3,OH
209719,3,OR
208512,3,OR
218867,3,SC
137120,1,FL
491783,1,FL
362700,2,FL
372718,2,FL
188438,1,NY
196060,1,NY
196158,1,NY
196219,1,NY
196121,1,NY
189547,1,NY
196130,1,NY
196167,1,NY
196237,1,NY
196194,1,NY
196246,1,NY
196200,1,NY
196033,1,NY
196103,1,NY
196228,1,NY
196006,1,NY
196015,1,NY
196024,1,NY
190442,1,NY
196149,1,NY
196255,1,NY
196264,1,NY
196291,1,NY
196051,1,NY
196185,1,NY
196112,1,NY
197294,1,NY
195827,1,NY
199768,1,NC
441672,1,PA
216278,2,PA
247603,1,NJ
446093,3,CA
216287,2,PA
196389,3,NY
233718,2,VA
233286,3,VA
196413,2,NY
155973,2,KS
236753,1,WA
124113,1,CA
454689,3,CO
102298,2,AL
137759,1,FL
137777,2,FL
186900,2,NJ
196440,2,NY
451404,2,NY
196431,2,NY
216311,2,PA
228529,1,TX
228547,1,TX
495341,3,MI
484394,3,UT
461494,3,UT
461926,3,UT
149310,3,IL
449524,3,FL
151564,3,IN
152530,2,IN
261719,3,MI
249566,3,OH
196468,2,NY
488800,1,CA
217712,1,SC
126915,1,CO
444893,3,DC
149329,2,IL
228608,1,TX
216339,1,PA
457448,3,FL
409379,1,TN
248925,1,TN
219596,1,TN
219921,1,TN
221591,1,TN
221430,1,TN
219994,1,TN
220127,1,TN
220251,1,TN
220279,1,TN
220321,1,TN
220394,1,TN
221616,1,TN
221625,1,TN
220640,1,TN
220756,1,TN
221607,1,TN
220853,1,TN
221050,1,TN
221102,1,TN
221236,1,TN
221582,1,TN
221281,1,TN
221333,1,TN
221388,1,TN
221494,1,TN
221634,1,TN
221829,3,TN
221838,1,TN
221847,1,TN
221731,2,TN
206011,1,OH
228699,1,TX
226152,1,TX
228723,1,TX
224554,1,TX
224147,1,TX
228705,1,TX
228732,1,TX
483036,1,TX
459949,1,TX
224545,1,TX
440989,3,TX
458061,3,TX
228866,2,TX
228875,2,TX
228884,2,TX
377315,3,TX
487232,3,TX
419633,3,TX
441487,2,MO
430704,3,TX
448196,3,TX
494694,3,TX
228981,2,TX
229063,1,TX
227377,1,TX
487320,1,TX
228459,1,TX
229115,1,TX
229337,1,TX
492689,1,TX
439154,1,TX
229160,2,TX
229179,1,TX
488129,3,IN
216296,1,PA
368832,3,CA
210711,3,PA
496539,3,MI
438674,3,MS
188669,2,NY
138813,3,GA
451820,3,TX
222938,3,TX
458982,3,TX
458496,3,VA
132408,2,FL
476708,3,UT
216223,3,PA
444404,3,FL
210784,3,PA
131283,2,DC
455433,2,CA
143978,2,IL
455664,2,CA
491190,2,CA
459745,2,DC
487153,2,LA
201821,2,OH
481526,3,VA
437635,3,TX
480824,3,TX
480833,3,TX
489283,3,TX
392257,3,TX
449250,3,TX
492722,3,TX
447591,3,TX
142294,2,ID
187134,1,NJ
195234,2,NY
174899,2,MN
133960,1,FL
197285,3,NY
206589,2,OH
492087,2,FL
430485,3,NE
141015,3,GA
491251,3,TX
490443,3,VA
235167,1,WA
483230,3,CA
191320,2,NY
452009,3,ND
220163,3,TN
482972,3,TX
450650,3,WI
191287,3,NY
192110,2,NY
454184,2,NY
439701,2,TX
161208,2,ME
117751,2,CA
171012,2,MI
205391,3,OH
167057,2,MA
193654,2,NY
193672,3,NY
206394,3,OH
495767,1,PA
495305,3,TX
238810,3,WI
497189,3,PA
485953,3,TX
219037,3,SD
462345,3,IL
215530,3,PA
454537,3,WI
451307,3,MI
154545,3,IA
459295,3,CO
492360,3,FL
459392,3,IN
448026,3,ND
459347,3,FL
491996,3,TX
126164,3,CO
480976,3,AL
461908,3,WI
458098,3,TX
385132,3,FL
247047,3,ID
481340,3,TN
460987,3,AR
458168,3,WI
484206,3,CA
460996,3,MO
457837,3,NY
494232,3,DC
475228,2,CA
125037,2,CA
104665,2,AZ
441131,2,WA
157748,2,KY
204769,3,OH
487676,3,MD
455901,3,MD
454962,3,IL
100751,1,AL
475237,2,CA
202763,2,OH
180489,1,MT
180692,1,MT
137847,2,FL
487010,1,TN
220701,2,TN
492263,1,TN
221740,1,TN
221759,1,TN
221768,1,TN
228769,1,TX
228778,1,TX
228787,1,TX
228796,1,TX
229027,1,TX
228802,1,TX
229300,1,TX
228644,1,TX
416801,1,TX
228653,1,TX
229018,1,TX
227368,1,TX
229090,1,TX
215105,2,PA
221519,2,TN
138354,1,FL
485360,2,TX
126012,2,CA
486123,3,CA
216348,2,PA
216357,2,PA
124292,2,CA
161563,2,ME
187046,1,NJ
126049,2,CA
216366,2,PA
183275,2,NH
